call_id,agent_id,transcript
C0382,A020,"Agent: Thank you for calling Sunset Resort, this is Andrew! How can I make your day amazing?
Customer: Hi, I'm looking at booking a vacation package.
Agent: Wonderful, Steven! You've called at a great time — we have some incredible packages right now. Can I ask, is this a romantic getaway or are you traveling with family?
Customer: It's for our anniversary, just the two of us.
Agent: Oh, how special! Congratulations. Our Ocean Bliss Suite was actually designed with couples in mind — private balcony, champagne on arrival, and a couples' spa credit included. It's our most popular anniversary package. May I walk you through it?
Customer: Sure, but what's the price?
Agent: It starts at $450 per night, which includes all the amenities I mentioned plus daily breakfast. Given it's your anniversary, I'd highly recommend adding the sunset dinner experience — it's only $80 more and our guests consistently say it's the highlight of their stay.
Customer: That sounds lovely but a bit over budget.
Agent: I completely understand, Steven. Let me see what I can do — we do have a midweek special that brings the suite down to $380, and I can waive the resort fee as a courtesy. Does that work better?
Customer: Yes, let's do it!
Agent: Fantastic! I'm so excited for you both. Let me get that booked right now."
C0383,A020,"Agent: Sunset Resort, Andrew speaking. Thanks for calling — how can I help you today?
Customer: I saw your ad online and wanted to ask about availability.
Agent: Absolutely, happy to help! What dates are you looking at, James?
Customer: End of July, maybe the 22nd to the 27th.
Agent: Perfect, let me check... Great news — we have availability across all three of our suite tiers for those dates. Do you have a preference, or would it help if I described what each one includes?
Customer: Please describe them.
Agent: Of course. Our Garden Suite is a great value at $299 per night — lovely pool view, king bed, all the essentials. One step up is the Marina Suite at $380 — you get a direct marina view, upgraded bath amenities, and access to our private lounge. And then our flagship is the Penthouse Collection at $650 — panoramic ocean views, butler service, private plunge pool on the terrace.
Customer: The Marina Suite sounds interesting.
Agent: It's a fantastic choice. A lot of our guests who book the Marina Suite end up adding our water sports package — kayaking, paddleboarding, snorkeling — for just $120 for the whole stay. It pairs really well with the marina view. Shall I include that?
Customer: Why not, let's add it!
Agent: Wonderful! I'll get everything set up for you."
C0384,A020,"Agent: Thank you for calling Sunset Resort, this is Andrew! How can I make your day amazing?
Customer: Hi, I'm looking at booking a vacation package.
Agent: Wonderful, Betty! You've called at a great time — we have some incredible packages right now. Can I ask, is this a romantic getaway or are you traveling with family?
Customer: It's for our anniversary, just the two of us.
Agent: Oh, how special! Congratulations. Our Ocean Bliss Suite was actually designed with couples in mind — private balcony, champagne on arrival, and a couples' spa credit included. It's our most popular anniversary package. May I walk you through it?
Customer: Sure, but what's the price?
Agent: It starts at $450 per night, which includes all the amenities I mentioned plus daily breakfast. Given it's your anniversary, I'd highly recommend adding the sunset dinner experience — it's only $80 more and our guests consistently say it's the highlight of their stay.
Customer: That sounds lovely but a bit over budget.
Agent: I completely understand, Betty. Let me see what I can do — we do have a midweek special that brings the suite down to $380, and I can waive the resort fee as a courtesy. Does that work better?
Customer: Yes, let's do it!
Agent: Fantastic! I'm so excited for you both. Let me get that booked right now."
C0385,A020,"Agent: Sunset Resort, Andrew speaking. Thanks for calling — how can I help you today?
Customer: I saw your ad online and wanted to ask about availability.
Agent: Absolutely, happy to help! What dates are you looking at, Mark?
Customer: End of July, maybe the 22nd to the 27th.
Agent: Perfect, let me check... Great news — we have availability across all three of our suite tiers for those dates. Do you have a preference, or would it help if I described what each one includes?
Customer: Please describe them.
Agent: Of course. Our Garden Suite is a great value at $299 per night — lovely pool view, king bed, all the essentials. One step up is the Marina Suite at $380 — you get a direct marina view, upgraded bath amenities, and access to our private lounge. And then our flagship is the Penthouse Collection at $650 — panoramic ocean views, butler service, private plunge pool on the terrace.
Customer: The Marina Suite sounds interesting.
Agent: It's a fantastic choice. A lot of our guests who book the Marina Suite end up adding our water sports package — kayaking, paddleboarding, snorkeling — for just $120 for the whole stay. It pairs really well with the marina view. Shall I include that?
Customer: Why not, let's add it!
Agent: Wonderful! I'll get everything set up for you."
C0386,A020,"Agent: Thank you for calling Sunset Resort, this is Andrew! How can I make your day amazing?
Customer: Hi, I'm looking at booking a vacation package.
Agent: Wonderful, Thomas! You've called at a great time — we have some incredible packages right now. Can I ask, is this a romantic getaway or are you traveling with family?
Customer: It's for our anniversary, just the two of us.
Agent: Oh, how special! Congratulations. Our Ocean Bliss Suite was actually designed with couples in mind — private balcony, champagne on arrival, and a couples' spa credit included. It's our most popular anniversary package. May I walk you through it?
Customer: Sure, but what's the price?
Agent: It starts at $450 per night, which includes all the amenities I mentioned plus daily breakfast. Given it's your anniversary, I'd highly recommend adding the sunset dinner experience — it's only $80 more and our guests consistently say it's the highlight of their stay.
Customer: That sounds lovely but a bit over budget.
Agent: I completely understand, Thomas. Let me see what I can do — we do have a midweek special that brings the suite down to $380, and I can waive the resort fee as a courtesy. Does that work better?
Customer: Yes, let's do it!
Agent: Fantastic! I'm so excited for you both. Let me get that booked right now."
C0387,A020,"Agent: Sunset Resort, Andrew speaking. Thanks for calling — how can I help you today?
Customer: I saw your ad online and wanted to ask about availability.
Agent: Absolutely, happy to help! What dates are you looking at, Karen?
Customer: End of July, maybe the 22nd to the 27th.
Agent: Perfect, let me check... Great news — we have availability across all three of our suite tiers for those dates. Do you have a preference, or would it help if I described what each one includes?
Customer: Please describe them.
Agent: Of course. Our Garden Suite is a great value at $299 per night — lovely pool view, king bed, all the essentials. One step up is the Marina Suite at $380 — you get a direct marina view, upgraded bath amenities, and access to our private lounge. And then our flagship is the Penthouse Collection at $650 — panoramic ocean views, butler service, private plunge pool on the terrace.
Customer: The Marina Suite sounds interesting.
Agent: It's a fantastic choice. A lot of our guests who book the Marina Suite end up adding our water sports package — kayaking, paddleboarding, snorkeling — for just $120 for the whole stay. It pairs really well with the marina view. Shall I include that?
Customer: Why not, let's add it!
Agent: Wonderful! I'll get everything set up for you."
C0388,A020,"Agent: Thank you for calling Sunset Resort, this is Andrew! How can I make your day amazing?
Customer: Hi, I'm looking at booking a vacation package.
Agent: Wonderful, Robert! You've called at a great time — we have some incredible packages right now. Can I ask, is this a romantic getaway or are you traveling with family?
Customer: It's for our anniversary, just the two of us.
Agent: Oh, how special! Congratulations. Our Ocean Bliss Suite was actually designed with couples in mind — private balcony, champagne on arrival, and a couples' spa credit included. It's our most popular anniversary package. May I walk you through it?
Customer: Sure, but what's the price?
Agent: It starts at $450 per night, which includes all the amenities I mentioned plus daily breakfast. Given it's your anniversary, I'd highly recommend adding the sunset dinner experience — it's only $80 more and our guests consistently say it's the highlight of their stay.
Customer: That sounds lovely but a bit over budget.
Agent: I completely understand, Robert. Let me see what I can do — we do have a midweek special that brings the suite down to $380, and I can waive the resort fee as a courtesy. Does that work better?
Customer: Yes, let's do it!
Agent: Fantastic! I'm so excited for you both. Let me get that booked right now."
C0389,A020,"Agent: Thank you for calling Sunset Resort, this is Andrew! How can I make your day amazing?
Customer: Hi, I'm looking at booking a vacation package.
Agent: Wonderful, Sarah! You've called at a great time — we have some incredible packages right now. Can I ask, is this a romantic getaway or are you traveling with family?
Customer: It's for our anniversary, just the two of us.
Agent: Oh, how special! Congratulations. Our Ocean Bliss Suite was actually designed with couples in mind — private balcony, champagne on arrival, and a couples' spa credit included. It's our most popular anniversary package. May I walk you through it?
Customer: Sure, but what's the price?
Agent: It starts at $450 per night, which includes all the amenities I mentioned plus daily breakfast. Given it's your anniversary, I'd highly recommend adding the sunset dinner experience — it's only $80 more and our guests consistently say it's the highlight of their stay.
Customer: That sounds lovely but a bit over budget.
Agent: I completely understand, Sarah. Let me see what I can do — we do have a midweek special that brings the suite down to $380, and I can waive the resort fee as a courtesy. Does that work better?
Customer: Yes, let's do it!
Agent: Fantastic! I'm so excited for you both. Let me get that booked right now."
C0390,A020,"Agent: Thank you for calling Sunset Resort, this is Andrew! How can I make your day amazing?
Customer: Hi, I'm looking at booking a vacation package.
Agent: Wonderful, Karen! You've called at a great time — we have some incredible packages right now. Can I ask, is this a romantic getaway or are you traveling with family?
Customer: It's for our anniversary, just the two of us.
Agent: Oh, how special! Congratulations. Our Ocean Bliss Suite was actually designed with couples in mind — private balcony, champagne on arrival, and a couples' spa credit included. It's our most popular anniversary package. May I walk you through it?
Customer: Sure, but what's the price?
Agent: It starts at $450 per night, which includes all the amenities I mentioned plus daily breakfast. Given it's your anniversary, I'd highly recommend adding the sunset dinner experience — it's only $80 more and our guests consistently say it's the highlight of their stay.
Customer: That sounds lovely but a bit over budget.
Agent: I completely understand, Karen. Let me see what I can do — we do have a midweek special that brings the suite down to $380, and I can waive the resort fee as a courtesy. Does that work better?
Customer: Yes, let's do it!
Agent: Fantastic! I'm so excited for you both. Let me get that booked right now."
C0391,A020,"Agent: Sunset Resort, Andrew speaking. Thanks for calling — how can I help you today?
Customer: I saw your ad online and wanted to ask about availability.
Agent: Absolutely, happy to help! What dates are you looking at, Karen?
Customer: End of July, maybe the 22nd to the 27th.
Agent: Perfect, let me check... Great news — we have availability across all three of our suite tiers for those dates. Do you have a preference, or would it help if I described what each one includes?
Customer: Please describe them.
Agent: Of course. Our Garden Suite is a great value at $299 per night — lovely pool view, king bed, all the essentials. One step up is the Marina Suite at $380 — you get a direct marina view, upgraded bath amenities, and access to our private lounge. And then our flagship is the Penthouse Collection at $650 — panoramic ocean views, butler service, private plunge pool on the terrace.
Customer: The Marina Suite sounds interesting.
Agent: It's a fantastic choice. A lot of our guests who book the Marina Suite end up adding our water sports package — kayaking, paddleboarding, snorkeling — for just $120 for the whole stay. It pairs really well with the marina view. Shall I include that?
Customer: Why not, let's add it!
Agent: Wonderful! I'll get everything set up for you."
C0392,A020,"Agent: Sunset Resort, Andrew speaking. Thanks for calling — how can I help you today?
Customer: I saw your ad online and wanted to ask about availability.
Agent: Absolutely, happy to help! What dates are you looking at, Betty?
Customer: End of July, maybe the 22nd to the 27th.
Agent: Perfect, let me check... Great news — we have availability across all three of our suite tiers for those dates. Do you have a preference, or would it help if I described what each one includes?
Customer: Please describe them.
Agent: Of course. Our Garden Suite is a great value at $299 per night — lovely pool view, king bed, all the essentials. One step up is the Marina Suite at $380 — you get a direct marina view, upgraded bath amenities, and access to our private lounge. And then our flagship is the Penthouse Collection at $650 — panoramic ocean views, butler service, private plunge pool on the terrace.
Customer: The Marina Suite sounds interesting.
Agent: It's a fantastic choice. A lot of our guests who book the Marina Suite end up adding our water sports package — kayaking, paddleboarding, snorkeling — for just $120 for the whole stay. It pairs really well with the marina view. Shall I include that?
Customer: Why not, let's add it!
Agent: Wonderful! I'll get everything set up for you."
C0393,A020,"Agent: Thank you for calling Sunset Resort, this is Andrew! How can I make your day amazing?
Customer: Hi, I'm looking at booking a vacation package.
Agent: Wonderful, Andrew! You've called at a great time — we have some incredible packages right now. Can I ask, is this a romantic getaway or are you traveling with family?
Customer: It's for our anniversary, just the two of us.
Agent: Oh, how special! Congratulations. Our Ocean Bliss Suite was actually designed with couples in mind — private balcony, champagne on arrival, and a couples' spa credit included. It's our most popular anniversary package. May I walk you through it?
Customer: Sure, but what's the price?
Agent: It starts at $450 per night, which includes all the amenities I mentioned plus daily breakfast. Given it's your anniversary, I'd highly recommend adding the sunset dinner experience — it's only $80 more and our guests consistently say it's the highlight of their stay.
Customer: That sounds lovely but a bit over budget.
Agent: I completely understand, Andrew. Let me see what I can do — we do have a midweek special that brings the suite down to $380, and I can waive the resort fee as a courtesy. Does that work better?
Customer: Yes, let's do it!
Agent: Fantastic! I'm so excited for you both. Let me get that booked right now."
C0394,A020,"Agent: Sunset Resort, Andrew speaking. Thanks for calling — how can I help you today?
Customer: I saw your ad online and wanted to ask about availability.
Agent: Absolutely, happy to help! What dates are you looking at, Andrew?
Customer: End of July, maybe the 22nd to the 27th.
Agent: Perfect, let me check... Great news — we have availability across all three of our suite tiers for those dates. Do you have a preference, or would it help if I described what each one includes?
Customer: Please describe them.
Agent: Of course. Our Garden Suite is a great value at $299 per night — lovely pool view, king bed, all the essentials. One step up is the Marina Suite at $380 — you get a direct marina view, upgraded bath amenities, and access to our private lounge. And then our flagship is the Penthouse Collection at $650 — panoramic ocean views, butler service, private plunge pool on the terrace.
Customer: The Marina Suite sounds interesting.
Agent: It's a fantastic choice. A lot of our guests who book the Marina Suite end up adding our water sports package — kayaking, paddleboarding, snorkeling — for just $120 for the whole stay. It pairs really well with the marina view. Shall I include that?
Customer: Why not, let's add it!
Agent: Wonderful! I'll get everything set up for you."
C0395,A020,"Agent: Sunset Resort, Andrew speaking. Thanks for calling — how can I help you today?
Customer: I saw your ad online and wanted to ask about availability.
Agent: Absolutely, happy to help! What dates are you looking at, Paul?
Customer: End of July, maybe the 22nd to the 27th.
Agent: Perfect, let me check... Great news — we have availability across all three of our suite tiers for those dates. Do you have a preference, or would it help if I described what each one includes?
Customer: Please describe them.
Agent: Of course. Our Garden Suite is a great value at $299 per night — lovely pool view, king bed, all the essentials. One step up is the Marina Suite at $380 — you get a direct marina view, upgraded bath amenities, and access to our private lounge. And then our flagship is the Penthouse Collection at $650 — panoramic ocean views, butler service, private plunge pool on the terrace.
Customer: The Marina Suite sounds interesting.
Agent: It's a fantastic choice. A lot of our guests who book the Marina Suite end up adding our water sports package — kayaking, paddleboarding, snorkeling — for just $120 for the whole stay. It pairs really well with the marina view. Shall I include that?
Customer: Why not, let's add it!
Agent: Wonderful! I'll get everything set up for you."
C0396,A020,"Agent: Thank you for calling Sunset Resort, this is Andrew! How can I make your day amazing?
Customer: Hi, I'm looking at booking a vacation package.
Agent: Wonderful, Lisa! You've called at a great time — we have some incredible packages right now. Can I ask, is this a romantic getaway or are you traveling with family?
Customer: It's for our anniversary, just the two of us.
Agent: Oh, how special! Congratulations. Our Ocean Bliss Suite was actually designed with couples in mind — private balcony, champagne on arrival, and a couples' spa credit included. It's our most popular anniversary package. May I walk you through it?
Customer: Sure, but what's the price?
Agent: It starts at $450 per night, which includes all the amenities I mentioned plus daily breakfast. Given it's your anniversary, I'd highly recommend adding the sunset dinner experience — it's only $80 more and our guests consistently say it's the highlight of their stay.
Customer: That sounds lovely but a bit over budget.
Agent: I completely understand, Lisa. Let me see what I can do — we do have a midweek special that brings the suite down to $380, and I can waive the resort fee as a courtesy. Does that work better?
Customer: Yes, let's do it!
Agent: Fantastic! I'm so excited for you both. Let me get that booked right now."
C0397,A020,"Agent: Thank you for calling Sunset Resort, this is Andrew! How can I make your day amazing?
Customer: Hi, I'm looking at booking a vacation package.
Agent: Wonderful, Charles! You've called at a great time — we have some incredible packages right now. Can I ask, is this a romantic getaway or are you traveling with family?
Customer: It's for our anniversary, just the two of us.
Agent: Oh, how special! Congratulations. Our Ocean Bliss Suite was actually designed with couples in mind — private balcony, champagne on arrival, and a couples' spa credit included. It's our most popular anniversary package. May I walk you through it?
Customer: Sure, but what's the price?
Agent: It starts at $450 per night, which includes all the amenities I mentioned plus daily breakfast. Given it's your anniversary, I'd highly recommend adding the sunset dinner experience — it's only $80 more and our guests consistently say it's the highlight of their stay.
Customer: That sounds lovely but a bit over budget.
Agent: I completely understand, Charles. Let me see what I can do — we do have a midweek special that brings the suite down to $380, and I can waive the resort fee as a courtesy. Does that work better?
Customer: Yes, let's do it!
Agent: Fantastic! I'm so excited for you both. Let me get that booked right now."
C0398,A020,"Agent: Sunset Resort, Andrew speaking. Thanks for calling — how can I help you today?
Customer: I saw your ad online and wanted to ask about availability.
Agent: Absolutely, happy to help! What dates are you looking at, Paul?
Customer: End of July, maybe the 22nd to the 27th.
Agent: Perfect, let me check... Great news — we have availability across all three of our suite tiers for those dates. Do you have a preference, or would it help if I described what each one includes?
Customer: Please describe them.
Agent: Of course. Our Garden Suite is a great value at $299 per night — lovely pool view, king bed, all the essentials. One step up is the Marina Suite at $380 — you get a direct marina view, upgraded bath amenities, and access to our private lounge. And then our flagship is the Penthouse Collection at $650 — panoramic ocean views, butler service, private plunge pool on the terrace.
Customer: The Marina Suite sounds interesting.
Agent: It's a fantastic choice. A lot of our guests who book the Marina Suite end up adding our water sports package — kayaking, paddleboarding, snorkeling — for just $120 for the whole stay. It pairs really well with the marina view. Shall I include that?
Customer: Why not, let's add it!
Agent: Wonderful! I'll get everything set up for you."
C0399,A020,"Agent: Thank you for calling Sunset Resort, this is Andrew! How can I make your day amazing?
Customer: Hi, I'm looking at booking a vacation package.
Agent: Wonderful, Jessica! You've called at a great time — we have some incredible packages right now. Can I ask, is this a romantic getaway or are you traveling with family?
Customer: It's for our anniversary, just the two of us.
Agent: Oh, how special! Congratulations. Our Ocean Bliss Suite was actually designed with couples in mind — private balcony, champagne on arrival, and a couples' spa credit included. It's our most popular anniversary package. May I walk you through it?
Customer: Sure, but what's the price?
Agent: It starts at $450 per night, which includes all the amenities I mentioned plus daily breakfast. Given it's your anniversary, I'd highly recommend adding the sunset dinner experience — it's only $80 more and our guests consistently say it's the highlight of their stay.
Customer: That sounds lovely but a bit over budget.
Agent: I completely understand, Jessica. Let me see what I can do — we do have a midweek special that brings the suite down to $380, and I can waive the resort fee as a courtesy. Does that work better?
Customer: Yes, let's do it!
Agent: Fantastic! I'm so excited for you both. Let me get that booked right now."
C0400,A020,"Agent: Sunset Resort, Andrew speaking. Thanks for calling — how can I help you today?
Customer: I saw your ad online and wanted to ask about availability.
Agent: Absolutely, happy to help! What dates are you looking at, Thomas?
Customer: End of July, maybe the 22nd to the 27th.
Agent: Perfect, let me check... Great news — we have availability across all three of our suite tiers for those dates. Do you have a preference, or would it help if I described what each one includes?
Customer: Please describe them.
Agent: Of course. Our Garden Suite is a great value at $299 per night — lovely pool view, king bed, all the essentials. One step up is the Marina Suite at $380 — you get a direct marina view, upgraded bath amenities, and access to our private lounge. And then our flagship is the Penthouse Collection at $650 — panoramic ocean views, butler service, private plunge pool on the terrace.
Customer: The Marina Suite sounds interesting.
Agent: It's a fantastic choice. A lot of our guests who book the Marina Suite end up adding our water sports package — kayaking, paddleboarding, snorkeling — for just $120 for the whole stay. It pairs really well with the marina view. Shall I include that?
Customer: Why not, let's add it!
Agent: Wonderful! I'll get everything set up for you."
C0401,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Steven.
Agent: Perfect, I'll get that all set up."
C0402,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Michael.
Agent: Perfect, I'll get that all set up."
C0403,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Robert.
Agent: Perfect, I'll get that all set up."
C0404,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Anthony.
Agent: Perfect, I'll get that all set up."
C0405,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Andrew.
Agent: Perfect, I'll get that all set up."
C0406,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Emily.
Agent: Perfect, I'll get that all set up."
C0407,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's James.
Agent: Perfect, I'll get that all set up."
C0408,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's David.
Agent: Perfect, I'll get that all set up."
C0409,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Dorothy.
Agent: Perfect, I'll get that all set up."
C0410,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Betty.
Agent: Perfect, I'll get that all set up."
C0411,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Robert.
Agent: Perfect, I'll get that all set up."
C0412,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Sarah.
Agent: Perfect, I'll get that all set up."
C0413,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Paul.
Agent: Perfect, I'll get that all set up."
C0414,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Paul.
Agent: Perfect, I'll get that all set up."
C0415,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Stephanie.
Agent: Perfect, I'll get that all set up."
C0416,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Jessica.
Agent: Perfect, I'll get that all set up."
C0417,A021,"Agent: Thank you for calling Sunset Resort, this is Thomas. How can I help?
Customer: I want to book a room for next month.
Agent: Sure, what dates are you looking at?
Customer: August 10th through 15th.
Agent: Ok let me check availability... Yes we have rooms available.
Customer: What are my options?
Agent: We have a Garden Suite at $299, a Marina Suite at $380, and a Penthouse at $650.
Customer: What's the difference?
Agent: The Garden Suite has a pool view, the Marina has a marina view, and the Penthouse has ocean views and butler service.
Customer: I think the Marina sounds good.
Agent: Great, let me book that for you. Can I get your name and contact info?
Customer: Sure, it's Mark.
Agent: Perfect, I'll get that all set up."
